YEAR,MO,DY,T2M,TS,QV2M,PRECTOTCORR,WS10M,WD10M
1996,5,9,24.25,23.39,4.52,0,3.52,153.81
1996,5,10,23.83,23.88,4.76,0,3.11,124.69
1996,5,11,22.61,23.47,6.41,0.05,3.95,115.06
1996,5,12,21.81,22.76,5.68,0.07,3.67,187.25
1996,5,13,23.43,23.89,5.62,0.24,4.47,230.12
1996,5,14,22.81,22.94,6.65,0,3.7,222.12
1996,5,15,23.46,24.69,6.9,0.01,3.28,157.06
1996,5,16,22.31,23.27,7.81,0.11,2.71,190.44
1996,5,17,22.52,23.9,6.29,0.01,3.3,214.5
1996,5,18,22.83,23.64,5.86,0.06,3.52,200.19
1996,5,19,23.68,24.3,5.8,0,3.13,283.5
1996,5,20,23.3,24.5,6.1,0.02,2.79,150
1996,5,21,22.35,22.15,6.71,0.03,2.53,162.94
1996,5,22,25.21,26.57,7.57,0,2.94,169.88
1996,5,23,22.83,23.69,9.34,0,2.48,171.06
1996,5,24,26.34,27.94,9.64,0,2.91,212.31
1996,5,25,26.28,27.79,7.75,0,2.98,227.38
1996,5,26,26,26.82,6.65,0,3.14,248.62
1996,5,27,27.15,27.9,6.53,0,3.5,234.44
1996,5,28,27.76,28.48,6.1,0,3.88,227.25
1996,5,29,28.3,28.67,6.29,0,3.16,215.62
1996,5,30,27.81,27.95,7.02,3.92,2.74,168.81
1996,5,31,27.19,27.39,5.86,0.67,3.17,160.88
1996,6,1,27.1,27.97,5.31,0,4.07,201.12
1996,6,2,28.09,28.25,5.43,0,3.62,287.44
1996,6,3,28.26,28.19,4.15,0,3.11,170.5
1996,6,4,26.4,27.62,5.68,0,4.38,118.88
1996,6,5,25.1,26.73,8,2.53,2.96,130.19
1996,6,6,24.44,26.05,7.08,0.52,3.15,150.62
1996,6,7,25.73,26.87,7.08,0.03,3.32,169.31
1996,6,8,26.65,27.8,7.63,0.02,3.22,158.94
1996,6,9,26.53,27.68,10.56,13.26,2.66,187.06
1996,6,10,26.43,27.09,11.23,7.92,2.14,217.88
1996,6,11,26.87,28.26,12.33,0.38,2.5,182.81
1996,6,12,26.91,28.58,13.31,0.7,2.39,160.44
1996,6,13,25.7,27.47,13.55,0.14,2.04,173.81
1996,6,14,27.22,29.01,12.33,1.02,2.88,192.5
1996,6,15,26.83,28.15,11.6,1.34,2.7,185
1996,6,16,26.47,28.04,12.02,1.93,3,134.31
1996,6,17,27.08,28.88,13,1.63,2.7,172.38
1996,6,18,28.24,29.62,12.88,0.32,2.33,182.19
1996,6,19,28.08,29.67,14.4,7.69,2.45,152.56
1996,6,20,27.16,28.65,15.44,2.19,2.41,137.19
1996,6,21,27.12,28.72,15.5,5.68,2.69,175.31
1996,6,22,24.28,25.6,17.15,48.73,2.8,180.5
1996,6,23,24.06,25.27,16.05,9.04,3.2,162.06
1996,6,24,23.21,24.26,15.81,3.28,2.45,126.75
1996,6,25,22.92,23.59,16.85,4.97,2.79,187.31
1996,6,26,22.27,22.73,17.7,29.86,2.52,216.5
1996,6,27,23.82,24.47,16.3,5.59,2.45,272.12
1996,6,28,24.46,24.96,16.05,9.71,2.49,225.12
1996,6,29,24.58,25.14,16.05,9.77,2.45,279.25
1996,6,30,24.01,24.58,14.4,3.21,2.64,253.81
1996,7,1,23.19,24.03,12.57,0.28,2.38,170.81
1996,7,2,23.3,24.03,12.63,0.46,2.56,180.75
1996,7,3,23.76,24.58,13.49,0.45,2.5,198.56
1996,7,4,24.11,24.94,14.22,0.06,2.37,195.12
1996,7,5,23.15,23.98,14.22,10.37,2.39,210.62
1996,7,6,23.71,24.44,13.24,2.45,2.26,159.06
1996,7,7,25.11,26.1,13.85,0.01,2.24,149.88
1996,7,8,25.78,27.06,15.2,0,2.4,181.19
1996,7,9,25.24,26.72,16.54,4.58,2.66,246.19
1996,7,10,24.61,25.73,16.78,5.9,3.29,261
1996,7,11,25.85,26.33,15.01,5.64,2.87,254
1996,7,12,24.69,25.76,15.87,6.73,2.23,213.25
1996,7,13,24.3,25.3,16.97,9.49,2.56,246.81
1996,7,14,24.89,26.16,16.36,0.56,2.02,178.12
1996,7,15,23.96,25.49,16.36,2.33,2.17,201.25
1996,7,16,23.25,24.15,15.93,4.29,1.63,212.62
1996,7,17,24.96,25.98,16.36,14.1,2.45,179.56
1996,7,18,24.43,24.67,16.11,23.64,2.41,243.94
1996,7,19,23.88,24.15,14.89,4.19,2.27,155.69
1996,7,20,24.3,24.58,15.26,2.86,2.4,169.94
1996,7,21,23.98,24.37,16.48,27.24,2.43,173.12
1996,7,22,23.3,23.84,17.33,24.9,2.1,213.88
1996,7,23,22.73,23.23,16.91,8.21,1.69,177.62
1996,7,24,22.86,23.22,17.58,2.58,1.96,188.94
1996,7,25,23.39,23.55,17.09,7.85,1.75,146.38
1996,7,26,25.49,25.59,16.36,4.84,2.09,148.94
1996,7,27,24.38,24.98,18.13,1.31,2.43,165.81
1996,7,28,22.6,23.03,18.19,6.35,2.23,215.88
1996,7,29,22.74,23.6,17.82,4.08,2.73,248
1996,7,30,23.26,24.22,17.94,7.49,2.71,252.81
1996,7,31,23.83,24.46,18.55,17.71,2.59,254
1996,8,1,23.2,23.62,18.37,12.3,1.84,231.44
1996,8,2,22.4,22.67,17.21,11.03,1.48,181.94
1996,8,3,22.68,22.55,16.85,7.76,1.27,179.12
1996,8,4,23.02,23.13,17.82,4.36,2.33,202.69
1996,8,5,22,21.9,17.21,47.49,1.99,122.88
1996,8,6,23.05,23.51,16.17,5.67,2.38,160.38
1996,8,7,22.46,22.97,18.07,12.22,2.5,249.62
1996,8,8,22.53,23.29,17.52,23.02,2.42,224.5
1996,8,9,22.75,23.17,17.46,18.55,2.45,238
1996,8,10,22.39,22.89,17.03,4.18,2.37,237
1996,8,11,22.58,23.26,17.7,4.26,2.39,218.38
1996,8,12,21.89,22.2,17.88,5.41,2.55,192.19
1996,8,13,21.9,22.25,17.76,13.33,2.43,231.12
1996,8,14,21.8,22.03,17.52,46.13,1.55,209.69
1996,8,15,21.98,22.49,17.33,11.05,2.39,161
1996,8,16,21.12,21.51,16.11,8.24,2.24,149.56
1996,8,17,21.52,21.59,16.17,3.49,1.62,226.88
1996,8,18,21.93,22.51,17.03,2.75,2.3,250.62
1996,8,19,21.75,22.08,17.52,61.44,2.13,216.62
1996,8,20,20.92,20.94,16.11,39.81,1.36,138.81
1996,8,21,20.82,21.03,15.69,17.71,1.63,127.56
1996,8,22,20.37,20.3,14.71,6.75,2.7,107.69
1996,8,23,19.7,19.57,15.2,12.42,4.06,129.38
1996,8,24,19.53,19.32,15.14,21.25,2.26,140.19
1996,8,25,22.08,21.84,15.56,0.58,1.95,127.5
1996,8,26,22.79,22.37,16.24,0,1.73,148.94
1996,8,27,22.1,21.68,16.85,0,1.93,191.81
1996,8,28,22.08,22.2,17.27,7.78,2.37,247.31
1996,8,29,21.4,21.81,16.48,6.33,2.05,237
1996,8,30,21.63,22.17,17.33,13.83,2.31,227.81
1996,8,31,21.55,21.9,16.78,16.53,2.23,253.88
1996,9,1,21.55,21.8,16.42,21.66,1.7,230.5
1996,9,2,21.65,21.95,16.66,10.14,1.64,195.75
1996,9,3,20.19,19.93,16.17,17.55,2.3,162.62
1996,9,4,20.49,20.49,15.32,30.12,1.62,145.5
1996,9,5,21.39,21.62,16.42,11.21,2.15,183.69
1996,9,6,20.32,20.02,15.32,12.12,1.98,156.62
1996,9,7,20.31,19.74,14.53,10.09,1.34,152.88
1996,9,8,20.07,19.67,14.95,2.56,1.62,110.19
1996,9,9,19.67,19.32,15.14,15.37,1.62,114.12
1996,9,10,19.81,19.61,14.89,11.55,1.72,142.81
1996,9,11,20.59,20.05,15.81,2.11,1.49,186.06
1996,9,12,21.44,21.26,16.85,1.09,1.69,217.88
1996,9,13,21.62,21.68,16.91,3.63,1.88,222.56
1996,9,14,21.16,21.23,16.6,2.05,2.57,245.06
1996,9,15,21,20.44,15.08,1.22,1.9,193.38
1996,9,16,20.73,20.02,14.4,0.74,2.15,192.25
1996,9,17,20.8,19.96,13.24,0.01,2.19,163.69
1996,9,18,19.59,18.44,12.39,0.45,2.76,181.44
1996,9,19,18.9,17.86,11.72,5.66,2.16,247.38
1996,9,20,18.83,18.61,13.55,0.01,2.12,167.62
1996,9,21,19.56,18.94,13.61,0,1.95,156.56
1996,9,22,20.55,19.68,13.79,0,2.08,143.88
1996,9,23,20.77,19.73,13.31,0,2.16,145.69
1996,9,24,20.94,19.8,13.24,0,2.02,139.94
1996,9,25,20.45,19.37,12.88,0,2.24,163.62
1996,9,26,20.02,18.77,12.33,0,2.38,165.44
1996,9,27,20.26,18.83,12.02,1,2.61,165.25
1996,9,28,19.96,18.69,11.41,0.68,2.41,152.62
1996,9,29,19.83,18.52,11.11,0.04,2.38,144.12
1996,9,30,19.12,17.73,11.41,20.99,2.08,153.5
1996,10,1,19.36,18.33,12.08,0,2.1,130.44
1996,10,2,19.37,18.46,12.45,0,1.84,131.44
1996,10,3,18.86,18.15,12.02,0,1.91,137.88
1996,10,4,17.18,16.94,12.02,18.71,1.56,151.94
1996,10,5,16.66,15.87,11.35,11.9,1.67,210.81
1996,10,6,16.56,15.28,10.13,0.3,2.08,149.88
1996,10,7,16.44,14.57,8.42,0.09,2.04,126.12
1996,10,8,16.2,14.13,7.63,0,2.21,116.06
1996,10,9,16.4,14.23,7.81,0,2.17,136.81
1996,10,10,16.33,14.19,7.93,0,2.36,139.56
1996,10,11,16.19,14.05,8.24,0,2.04,124.38
1996,10,12,16.19,14.3,8.42,0,2.41,157.81
1996,10,13,16.26,14.77,8.54,0,2.35,158.75
1996,10,14,16.15,14.41,7.93,0,2.34,140.5
1996,10,15,15.67,13.67,7.87,0,2.34,129.81
1996,10,16,15.69,13.48,7.87,0,2.12,129.88
1996,10,17,15.97,13.58,8.12,0,2.11,145.81
1996,10,18,16.43,13.88,8.36,0,1.73,143.56
1996,10,19,16.33,14,8.48,0,1.84,127
1996,10,20,16.95,14.49,8.36,0,2.09,134.81
1996,10,21,15.45,13.5,7.93,1.11,1.62,60.06
1996,10,22,15.37,13.17,7.63,0.58,2.17,131.5
1996,10,23,15.46,13.28,7.87,0.53,1.95,126.31
1996,10,24,16.04,13.35,7.02,0,2.03,107.88
1996,10,25,15.13,12.74,7.2,0,1.98,131.25
1996,10,26,15.76,12.99,7.69,0,2.15,143.12
1996,10,27,15.58,13.12,7.63,0.02,1.92,123.25
1996,10,28,15.98,13.73,7.81,0,2.3,118.75
1996,10,29,15.69,13.06,7.26,0,2.22,130.56
1996,10,30,15.16,12.17,6.9,0,2.05,140.31
1996,10,31,15.2,11.94,6.77,0,1.71,109.88
1996,11,1,15.64,11.78,6.71,0,1.72,107.5
1996,11,2,15.24,11.44,5.8,0,2.42,134.25
1996,11,3,14.32,10.92,5.98,0,2.07,126.5
1996,11,4,14.87,11.52,6.77,0,1.95,100.62
1996,11,5,14.55,11.63,6.84,0,1.98,116.88
1996,11,6,14.46,11.65,6.47,0,2.13,129.25
1996,11,7,14.85,11.26,5.68,0,1.89,120.94
1996,11,8,14.29,10.62,5.62,0,1.96,130.31
1996,11,9,13.67,9.8,5.19,0,2.05,127.44
1996,11,10,13.4,9.26,4.82,0,2.18,117.81
1996,11,11,12.97,8.74,4.39,0,1.99,121.69
1996,11,12,12.82,8.65,4.33,0,1.95,135.06
1996,11,13,12.56,8.76,4.21,0,2.09,119.38
1996,11,14,12.72,8.73,4.33,0,1.98,196.06
1996,11,15,12.34,7.8,4.09,0,1.74,192.81
1996,11,16,11.69,7.62,4.21,0,1.99,114.38
1996,11,17,11.83,7.57,4.15,0,1.9,114.25
1996,11,18,12.09,8.37,4.21,0,1.67,125.75
1996,11,19,11.97,8.01,4.46,0,1.59,88.31
1996,11,20,11.4,8.8,5.62,0,2.45,107.12
1996,11,21,12.43,9.96,5.8,0,1.91,127.94
1996,11,22,11.5,8.24,4.88,0,1.88,118.31
1996,11,23,11.42,7.97,4.76,0,1.82,130.62
1996,11,24,11.08,7.64,4.64,0,1.86,132.88
1996,11,25,10.94,7.43,4.15,0,2.03,133.19
1996,11,26,10.95,7.49,4.15,0,2.16,118.94
1996,11,27,10.58,7.01,4.03,0,1.91,121.12
1996,11,28,9.84,6.21,3.54,0,2,113.5
1996,11,29,10.3,6.41,3.48,0,1.95,115.5
1996,11,30,9.91,5.99,3.66,0,1.85,111.19
1996,12,1,10.16,6.23,3.6,0,1.76,101.75
1996,12,2,10.35,6.61,3.85,0,1.85,110.19
1996,12,3,9.73,6.08,3.72,0,1.97,112.62
1996,12,4,10.29,6.3,3.6,0,1.96,120.31
1996,12,5,10.07,6.3,3.78,0,2.05,145.94
1996,12,6,9.23,5.87,3.66,0,1.95,163.31
1996,12,7,9.31,4.82,2.99,0,1.94,119.75
1996,12,8,9.42,3.75,2.5,0,1.88,123.75
1996,12,9,9.99,4.2,2.62,0,1.91,115.56
1996,12,10,9.48,4.3,2.62,0.04,1.88,113.06
1996,12,11,10.03,4.69,2.75,0,1.74,113.44
1996,12,12,10.73,5.77,3.05,0,1.78,117.5
1996,12,13,11.19,6.12,3.23,0,1.87,105.25
1996,12,14,10.36,5.72,3.05,0,2.16,130.06
1996,12,15,9.48,5.24,3.11,0,2.39,122.5
1996,12,16,10.12,5.26,3.05,0,1.66,106.62
1996,12,17,10,5.48,3.11,0,2,122.44
1996,12,18,10.23,5.9,3.11,0,1.96,105.19
1996,12,19,10.68,5.78,3.11,0,1.79,111.12
1996,12,20,10.52,5.29,2.93,0,1.68,114.12
1996,12,21,9.71,4.82,2.75,0,1.77,124.19
1996,12,22,9.51,4.51,2.62,0,1.66,124.69
1996,12,23,9.48,4.73,2.75,0,1.89,113.31
1996,12,24,10,5.91,2.93,0,1.66,111.31
1996,12,25,11.56,8.43,4.09,0,1.27,94.19
1996,12,26,11.32,8.65,5.13,0.06,1.82,128.19
1996,12,27,9.76,6.78,4.39,0.02,1.87,120.75
1996,12,28,9.37,5.94,3.42,0,2.04,119
1996,12,29,9.79,5.83,3.3,0,1.86,119.81
1996,12,30,9.92,5.85,3.36,0,1.81,122.25
1996,12,31,10.62,6.23,3.42,0,1.83,117.81
1997,1,1,10.2,5.72,3.23,0,1.75,104.31
1997,1,2,10.33,5.39,2.93,0,1.49,122.44
1997,1,3,9.65,5.71,3.11,0,1.73,154.81
1997,1,4,8.99,6.01,3.54,0,1.48,106.62
1997,1,5,8.99,6.16,3.6,0,1.96,126.5
1997,1,6,8.05,5.11,3.36,0,2.03,124.12
1997,1,7,8.05,4.65,3.11,0,2.05,126.75
1997,1,8,8.07,4.8,2.99,0,2.16,114.5
1997,1,9,8.53,5.07,2.75,0,2.14,107.38
1997,1,10,9.69,6.01,2.5,0,1.89,96.31
1997,1,11,9.4,5.51,2.62,0,1.7,119.5
1997,1,12,8.22,4.73,2.62,0,1.95,160.56
1997,1,13,8.04,4.26,2.38,0,1.97,134.62
1997,1,14,7.84,3.92,2.38,0,2.12,116.06
1997,1,15,7.1,3.76,2.56,0,2.39,132.62
1997,1,16,6.42,3.61,2.44,0,2.52,132.44
1997,1,17,6.94,3.99,2.44,0,1.91,113.88
1997,1,18,6.85,3.76,3.48,0,1.8,86.88
1997,1,19,3.62,3.61,5,0.58,3.97,87.88
1997,1,20,3.12,1.88,4.76,14.13,1.87,125.06
1997,1,21,2.95,0.21,4.03,5.22,1.77,147
1997,1,22,3.98,0.4,3.05,0,2.05,129.44
1997,1,23,5.63,2.66,2.69,0,2.09,129.19
1997,1,24,6.59,3.91,3.17,0,2.23,125.31
1997,1,25,6.62,3.89,2.38,0,2.66,133.81
1997,1,26,8.6,5.77,2.32,0,2.18,128.19
1997,1,27,7.54,5.94,4.39,0.07,1.81,139.12
1997,1,28,8.16,5.66,3.48,0,2.23,131.12
1997,1,29,9.02,6.68,3.54,0,1.88,125.44
1997,1,30,8.67,6.57,3.72,0,2.21,143.38
1997,1,31,7.87,5.51,3.3,0,2.25,143.62
1997,2,1,7.89,5.54,2.93,0,2.67,163.69
1997,2,2,6.9,6.32,4.46,0.03,2.92,99.56
1997,2,3,7.57,6.87,5,1.28,2.16,123.62
1997,2,4,7.73,7.15,4.64,0,2.11,163.69
1997,2,5,7.74,5.92,3.48,0,2.19,147.38
1997,2,6,7.55,4.93,2.5,0,2.66,141.75
1997,2,7,7.33,4.69,2.14,0,3.2,211.62
1997,2,8,7.97,6.25,2.75,0,2.43,105
1997,2,9,8.83,7.64,3.6,1.37,2.9,117.75
1997,2,10,7.26,5.62,3.23,1.38,3.07,125
1997,2,11,7.58,5.33,2.69,0.78,2.45,193.69
1997,2,12,9.78,5.94,2.38,5.32,2.88,210.19
1997,2,13,11.78,8.82,3.23,0,2.77,145.31
1997,2,14,11.11,9.03,3.85,0,2.91,185.06
1997,2,15,9.35,7.36,2.99,0,2.41,155.38
1997,2,16,8.94,6.84,2.75,0.01,2.64,159.06
1997,2,17,9.39,7,2.69,0.01,2.4,129.81
1997,2,18,9.76,7.15,2.69,0,2.45,133.62
1997,2,19,9.21,7.25,2.62,1.04,2.37,157.69
1997,2,20,9.8,7.38,2.69,0.6,2.63,136
1997,2,21,10.29,8.26,2.69,0,2.64,167.31
1997,2,22,10.19,8.26,2.62,0,3.34,199.69
1997,2,23,12.01,8.89,2.75,0,3.3,196.69
1997,2,24,13.86,11.98,4.21,0,2.59,150.25
1997,2,25,14.33,14.15,5.92,0,3,117.12
1997,2,26,13.23,11.86,4.09,0,2.98,196.25
1997,2,27,12.51,10.02,2.62,0,2.77,151.19
1997,2,28,14.44,12.33,2.75,0,3.11,150.19
1997,3,1,16.61,14.65,3.78,0,2.59,131.69
1997,3,2,16.39,15.01,4.7,0.02,2.81,167.19
1997,3,3,13.88,12.36,4.03,0.01,2.35,142.81
1997,3,4,14.35,12.91,3.42,0,2.46,129.69
1997,3,5,14.01,12.33,2.93,0,2.59,120.62
1997,3,6,15.12,13.26,2.93,0,2.08,127.88
1997,3,7,16.33,14.3,3.85,0,2.69,145.75
1997,3,8,17.04,15.77,4.27,0,2.34,147.12
1997,3,9,16.9,15.75,4.09,0,3.26,153.75
1997,3,10,16.44,15.12,4.21,0,2.61,168.5
1997,3,11,17.37,16.78,5.31,0,2.75,182.75
1997,3,12,16.92,16.55,3.97,0,2.72,171.06
1997,3,13,15.97,15.42,3.6,0.04,2.31,173.94
1997,3,14,13.32,13.09,4.03,0.4,2.32,133.44
1997,3,15,13.88,14.17,6.35,1.17,2.25,122.38
1997,3,16,13.59,13.23,6.77,6.11,2.56,185.31
1997,3,17,13.75,13.03,5,1.22,2.65,195.69
1997,3,18,14.27,13.63,6.84,11.55,1.23,196.88
1997,3,19,14.09,14.59,7.87,3.85,2.24,202.25
1997,3,20,14.22,14.23,6.1,0.55,2.41,190.62
1997,3,21,14.3,13.94,4.76,0.06,2.62,233.25
1997,3,22,13.58,13.19,4.15,0.56,2.7,193.31
1997,3,23,13.34,12.63,3.6,0,2.54,242.88
1997,3,24,13.31,12.63,3.11,0.13,2.91,153.5
1997,3,25,14.87,13.63,3.54,1.03,3.02,137.56
1997,3,26,15.73,14.65,3.72,0,2.68,138.75
1997,3,27,17.08,15.9,4.09,0,2.95,147.12
1997,3,28,14.36,14.26,6.35,0,1.98,94
1997,3,29,12.08,12.06,7.51,1.03,1.84,134
1997,3,30,14.09,14.26,7.14,9.77,2.37,182.44
1997,3,31,14.9,14.4,7.45,0.93,2.14,133.12
1997,4,1,15.62,15.9,6.71,0.06,2.46,119.38
1997,4,2,14.95,15.5,6.47,0.36,2.77,122
1997,4,3,11.66,11.63,8.18,13.19,3.47,102
1997,4,4,11.43,11.44,6.53,29.07,2.24,143.81
1997,4,5,11.54,10.87,5.49,7.39,2.34,180.62
1997,4,6,13.52,13.08,5.55,3.8,2.81,174.31
1997,4,7,16.05,14.85,5.68,0.57,2.62,153.31
1997,4,8,17.68,16.69,6.35,0,2.5,192.75
1997,4,9,17.87,17.19,6.9,0.17,2.19,224.5
1997,4,10,17.09,16.63,6.59,5.16,2.49,236.56
1997,4,11,17.86,17.31,6.84,1.08,2.67,183.25
1997,4,12,19.04,18.61,6.59,0,3.19,222.69
1997,4,13,19.61,19.02,5.98,0,3.16,180.31
1997,4,14,19.82,19.67,6.47,0,3.48,115.44
1997,4,15,19.58,19.58,6.23,0,4.59,123.19
1997,4,16,17.02,17.21,6.77,12.69,3.41,163.81
1997,4,17,15.86,15.86,6.1,1.95,2.3,159.69
1997,4,18,16.53,15.59,5.37,0,1.91,174.62
1997,4,19,18.55,17.91,5.37,0,2.84,170.69
1997,4,20,19.56,19.01,5.62,0,2.7,171.81
1997,4,21,20.12,19.94,6.41,0,2.91,154.56
1997,4,22,21.17,21.4,6.84,0,2.88,163.62
1997,4,23,21.15,21.1,6.53,0,2.85,166.88
1997,4,24,22.28,22.35,6.59,0,2.86,165.25
1997,4,25,22.83,22.69,6.65,0,3.39,194.62
1997,4,26,22.98,23.21,6.77,0,2.89,161.38
1997,4,27,22.12,22.53,7.63,0,2.45,143.56
1997,4,28,22.46,23.11,8.48,0,2.55,195.69
1997,4,29,21.42,22.09,7.08,0.48,2.64,259.88
1997,4,30,20.98,21.87,7.02,0.33,2.69,172.69
1997,5,1,19.62,20.3,7.02,0.03,2.59,159.31
1997,5,2,20.48,21.03,7.57,0.83,2.95,156.12
1997,5,3,19.73,20.84,9.09,36.52,2.64,165.06
1997,5,4,19.54,19.86,9.58,20.23,2.15,148.06
1997,5,5,18.13,18.09,9.77,4.31,2.88,89.94
1997,5,6,20.31,20.37,9.28,0.13,1.92,150.25
1997,5,7,20.53,21.28,9.52,0,2.31,148.25
1997,5,8,19.91,20.08,8.91,4.45,2.74,91.62
1997,5,9,18.57,18.76,5.98,4.39,3.1,196.38
1997,5,10,17.35,16.35,5.68,35.7,3.4,267.06
1997,5,11,19.1,18.1,5.07,0,3.73,186.75
1997,5,12,20.31,20.15,6.71,0,2.68,211.25
1997,5,13,20.9,20.91,6.77,0,2.52,193
1997,5,14,21.09,20.51,5.8,0,2.59,195
1997,5,15,21.38,20.65,5.37,0,2.59,163.19
1997,5,16,21.2,20.88,5.55,0,2.83,163.94
1997,5,17,22.02,21.89,5.49,0,2.92,198.62
1997,5,18,21.88,20.53,5.25,0,3.04,171.12
1997,5,19,22.13,22.16,5.13,0,2.85,174.62
1997,5,20,22.46,22.25,4.88,0,3,190.75
1997,5,21,23.4,22.68,4.64,0,3.44,220.38
1997,5,22,23.64,23.48,4.76,0,3.71,173.94
1997,5,23,23.95,24.12,5.86,0,3.68,186.19
1997,5,24,24.1,24.94,7.08,0,2.92,121.81
1997,5,25,23.18,23.73,7.69,3.34,2.44,175.69
1997,5,26,24.54,24.34,7.51,1.56,3.03,200.88
1997,5,27,24.43,24.63,7.2,0,3.36,182.81
1997,5,28,25.7,25.93,7.87,0.15,3.12,237.62
1997,5,29,24.99,25.42,7.57,1.81,2.82,158
1997,5,30,24.21,25.44,8.73,0.16,3.2,179.5
1997,5,31,23.08,24.42,8.91,4.08,2.91,182.94
1997,6,1,22.87,24.26,9.16,0.41,2.26,171.38
1997,6,2,21.34,21.8,9.4,0.26,2.03,154.44
1997,6,3,21.6,23.39,10.56,0.46,2.33,184.81
1997,6,4,23.2,25.06,11.72,0.32,2.23,225.62
1997,6,5,22.63,24.36,12.15,24.95,2.2,195.56
1997,6,6,22.46,23.28,11.96,5.55,2.57,203.81
1997,6,7,22.99,23.48,11.96,12.25,3.05,201.12
1997,6,8,23.75,24.16,10.93,2.58,3.27,186.94
1997,6,9,24.18,25.21,10.07,0,3.12,190.12
1997,6,10,24.65,25.32,9.16,0.04,3.38,207.31
1997,6,11,24.92,25.43,8.97,0.2,3.19,210.31
1997,6,12,24.19,25.28,10.8,0,2.32,152.12
1997,6,13,23.88,25.19,11.29,4.94,2.94,180.56
1997,6,14,25.46,25.98,11.54,3.63,2.95,219.62
1997,6,15,26.48,27.11,9.52,0,3.25,245.5
1997,6,16,27.54,27.91,9.4,0,3.81,249.81
1997,6,17,27.74,27.84,8.67,0.02,4.61,233.38
1997,6,18,27.91,28.37,10.31,0.03,3.59,268.38
1997,6,19,25.26,26.37,12.27,12.35,2.78,174.38
1997,6,20,23.18,24.44,13.73,6.39,2.32,190.5
1997,6,21,23.73,24.62,14.34,29.27,2.48,193.19
1997,6,22,24.77,25.76,14.53,0.02,2.41,193.81
1997,6,23,26.52,27.04,13.67,0,2.47,224.38
1997,6,24,25.79,26.83,15.14,10.21,2.4,185.75
1997,6,25,25.91,26.15,14.65,6.93,2.34,162.88
1997,6,26,25.8,26.19,13.92,12.28,2.41,143.69
1997,6,27,25.62,25.83,12.76,3.34,1.98,173.31
1997,6,28,24.66,25.08,12.21,3,2.14,161.88
1997,6,29,24.98,25.83,12.94,1.6,2.17,187.56
1997,6,30,24.65,25.15,13.43,19.71,2.27,241.25
1997,7,1,24.87,25.4,13.79,1.66,2.36,169.69
1997,7,2,26.45,26.43,12.08,0.66,2.87,183.44
1997,7,3,27.15,27.14,12.08,0.4,2.31,156.31
1997,7,4,26.66,27.37,12.21,0,2.89,153.06
1997,7,5,26.69,27.47,13.49,0.7,2.8,171.5
1997,7,6,27.17,26.85,14.53,30.86,2.84,200.69
1997,7,7,25.18,25.58,15.81,8.64,2.44,175.5
1997,7,8,24.05,24.58,17.09,39.13,2.12,175.19
1997,7,9,24.12,24.37,16.91,10.46,2.58,157.62
1997,7,10,24.65,25.39,17.7,10.3,2.72,195.5
1997,7,11,23.25,23.42,17.7,52.17,3.1,269.56
1997,7,12,23.15,23.69,17.03,3.65,2.57,258.31
1997,7,13,24.04,23.87,16.54,2.21,2.58,267.5
1997,7,14,24.47,24.55,16.6,4.94,2.55,208.56
1997,7,15,23.21,23.87,17.21,28.73,2.5,253.69
1997,7,16,23.56,24.07,18.13,19.68,2.71,257.06
1997,7,17,23.89,24.37,18.49,14.74,2.53,204.81
1997,7,18,24.62,25.12,18.8,4.32,2.55,248.62
1997,7,19,23.16,23.5,18.92,2.43,1.95,232.81
1997,7,20,22.61,22.98,18.43,8.34,2.11,218.25
1997,7,21,21.98,22.05,18.01,43.64,2.2,219.25
1997,7,22,22.65,23.2,16.97,3.06,1.95,216.69
1997,7,23,22.99,23.76,16.97,2.09,2.13,189
1997,7,24,22.92,23.65,17.88,0.49,3.3,223.44
1997,7,25,21.15,21.13,14.83,0.32,1.79,111.81
1997,7,26,22.78,22.8,15.99,0.71,1.9,163.06
1997,7,27,22.62,22.86,17.27,9.07,1.59,168.94
1997,7,28,22.58,23.23,17.76,38.45,2.04,188.25
1997,7,29,21.94,21.93,17.76,3.52,2.3,163.69
1997,7,30,22.97,23.33,17.46,1.47,1.84,183.25
1997,7,31,23.49,23.58,17.64,0.78,1.59,184.38
1997,8,1,24.01,24.23,17.15,1.89,2.12,171.88
1997,8,2,22.24,22.1,17.03,23.67,3.56,83.19
1997,8,3,21.7,22.28,17.03,13.57,3.34,220.56
1997,8,4,21.69,22.12,15.32,0.05,2.09,194.19
1997,8,5,22.26,22.58,15.08,0,2.02,146.75
1997,8,6,23.47,23.35,15.75,1.39,2.16,181.56
1997,8,7,23.05,23.51,17.64,4,2.15,193.44
1997,8,8,21.94,22.5,17.46,11.31,2.02,184.44
1997,8,9,21.96,22.77,17.27,19.35,2.34,210.44
1997,8,10,22.63,23.12,18.13,14.05,2.56,252.44
1997,8,11,22.26,22.7,17.4,2.81,3.16,252
1997,8,12,20.81,21.21,16.48,43.91,2.27,224.44
1997,8,13,21.47,21.9,16.11,20.13,1.59,196.25
1997,8,14,21.43,21.66,15.62,7.61,2.12,261
1997,8,15,22.08,22.25,16.17,1.79,1.83,167.25
1997,8,16,22.62,22.63,16.3,0.37,2.16,208.56
1997,8,17,22.94,23.06,16.66,0.01,2.13,178.5
